id,signature,slot,block_time,fee,fee_payer,success,compute_units_consumed,ingested_at
3157,mngvJt4f5F1XbgjTgJX1MTT6cU1Rvae6MbCWkXrWNDz22PBDH4z3e4UppA7VLyAFr2VZtucaXF4EtXFCquxf5YP,374630118,2025-10-20 13:51:40+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81532,2025-10-20 15:39:21.901773+00
3158,3Xz1MrWp4qUacxc9uHLs7EQ3y9ZZWDMCNJC2pApJrZffKnhA1V64PRzGE9SVTnrG34GSe5HGTCAXZtHrEF11cKqm,374630118,2025-10-20 13:51:40+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81532,2025-10-20 15:39:42.112652+00
3159,5aRDBoC8es6278hwMA666aqYdfQCMaHFRugwdtFKTPBofq9WpHcaDkYmgu3kCpUX4G6RGBCftSsr2MoSoKE7yWn9,374630118,2025-10-20 13:51:40+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81532,2025-10-20 15:39:42.200424+00
3160,jwjYiC3EZXYJSngGgtWVvCNtxwfPKWbfkmHQg7NtrfxrjjzwJj7MhxbDRDwk5z3FeEvkHVi1yNJtuTEZSzNSj5Z,374630118,2025-10-20 13:51:40+00,5543,77777T2qnynHFsA63FyfY766ciBTXizavU1f5HeZXwN,t,86730,2025-10-20 15:40:02.380378+00
3066,5KoYZpVS5huHgKXd9uZ7ejJ1wUf2dY8MDUpjML8dbnN1cRQAQ8iVpF8yr8DkPuQekQB8enqrNGq4v9r1PoAWNvV2,374630115,2025-10-20 13:51:39+00,5000,3KvsoNxgn64nsuHKPBHQJsguef3DgEkP2izE49k6CSAZ,t,70970,2025-10-20 15:27:29.652135+00
3067,3m1mn9ErjYAwf32T6TwBJKe3HHVRErJsuJam8zZWTqDuCnJNDQjWtf4Nh6ZKYhikqtP5qkNBMoWY8SPcqaG5vrgg,374630115,2025-10-20 13:51:39+00,5000,3KvsoNxgn64nsuHKPBHQJsguef3DgEkP2izE49k6CSAZ,t,70968,2025-10-20 15:27:29.768998+00
3068,31PsG4wV6o7Eunx7RJTWMK1dfHUk98drKHvQc5gGYAzsfEYY7vXfLbiQg6ndcjCUJgy5PT1xjNZscccu4ZbHK6fd,374630115,2025-10-20 13:51:39+00,19900,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,241821,2025-10-20 15:27:39.921609+00
3069,5uDWreM4ktbDVZdYHSRG9uNpPwNvLneBLK565A38UoosyGiDAGrpx38D3Maf88HcuGDhP7a2Js3ERiKhPdBG3LgB,374630115,2025-10-20 13:51:39+00,19910,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,241821,2025-10-20 15:27:40.002155+00
3070,5Vxrd6dLf9y7MPFvd6895Y6tgUiTN9jEZxoZq19ocdsCKUqkVef9CrkGcxSqVCsC8Cbkjw7CnmvRKUksi8EwUfS8,374630115,2025-10-20 13:51:39+00,19841,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,307315,2025-10-20 15:28:00.187306+00
3071,4SeBpmJLnDGsNToEc9NZXZ9BQCdJ6jKtwvkZgAWtxG6UkUqaYiRHZhpYsfZwcktwawcjwRY3VdsDnrYMh96nbX7v,374630115,2025-10-20 13:51:39+00,19853,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,307315,2025-10-20 15:28:00.271578+00
3072,5AAGtSPc7DmWre7XSmtwiDFhxjzdLf39U8TqNM7o4sqx69kHfDPtzURiBQ5GwGBPJJxgXh11gGDvHvQDHJCxp3yk,374630115,2025-10-20 13:51:39+00,19714,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,241821,2025-10-20 15:28:20.450096+00
3073,3jogsd9hrCvbmNP83o4nVfmPPPPgBsnMf1L7Du7cPUoZzEDwEtrwpFwXbhSZRrF4kkgftmP3SgiedroXD5V4pKR2,374630116,2025-10-20 13:51:39+00,5000,3KvsoNxgn64nsuHKPBHQJsguef3DgEkP2izE49k6CSAZ,t,70969,2025-10-20 15:28:20.54891+00
3074,5eSyBHH3M3H6eDgQ1uSzERBzB1D1gFhwVqiBp7z2Ebb4fjrD5L6SVDc1qQWLhLaV7Qgg2iNsparHzE6yjkodtQ1N,374630116,2025-10-20 13:51:39+00,7651,A9eLa4Rr7Z78ovaiHQacsVsYRygtN32Pq48DhSLdhKoT,t,71118,2025-10-20 15:28:40.781804+00
3075,vY62KXgo6efeGUJrjA5LpekiXELi4wr78mBsEEBaEFvZgXuyq4dCpQGJRnKbvZgyRvaoR1sAjGH73SkeZe1wz57,374630116,2025-10-20 13:51:39+00,7429,A9eLa4Rr7Z78ovaiHQacsVsYRygtN32Pq48DhSLdhKoT,t,71118,2025-10-20 15:28:40.862374+00
3076,5nGTJN3NADKdwyXfTbvhZvPBrBZgV8UE5AcojDgn2cuqsJU47AGHQaVwgeWDTZfHxuEKqoatkqocoyk6yq2x2Xaa,374630116,2025-10-20 13:51:39+00,5000,3KvsoNxgn64nsuHKPBHQJsguef3DgEkP2izE49k6CSAZ,t,70968,2025-10-20 15:29:01.068222+00
3077,ThWpsNuvmDKUrumuJg65YAT8qpnpos9VTBJ7N5oAHRmwHrR4j7a8G1B5b62phDNn1DJMUvCJEWaNwMMAcpAGBvJ,374630116,2025-10-20 13:51:39+00,6059,A9eLa4Rr7Z78ovaiHQacsVsYRygtN32Pq48DhSLdhKoT,f,71144,2025-10-20 15:29:01.18886+00
3078,2L1GLmJZxa3Hro2rRskri9FtJaDrq1iEKLbJbAEDAszfKnAvUar3pwhKGMHsG34oBExs5GPJPFMgywwMxzvrM9fv,374630116,2025-10-20 13:51:39+00,5744,9999kkxasWfVxfST4ha1arUuTcLFPRagpV3kdR9qpBEX,f,81533,2025-10-20 15:29:21.362437+00
3079,2XKModFdGnDfZM8M9UEw55JfdrwApQHQgppfrVbgQNTcARPL9t5vJSKqKK1EiZyLWbBeo6uEHhHxRnPKQUwtkjUR,374630116,2025-10-20 13:51:39+00,5701,9999kkxasWfVxfST4ha1arUuTcLFPRagpV3kdR9qpBEX,f,81533,2025-10-20 15:29:21.446758+00
3080,o44AFeCRxn74xoKud51mR1rgu47CuN63pq91WB8tBK8SfLZhdpue34sSBWzrbYu6DaEhSXWQWjjLCTQGc7fwhGz,374630116,2025-10-20 13:51:39+00,5523,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,t,81507,2025-10-20 15:29:41.605886+00
3081,2xFpG5u4Gu3fedDN2EYR6uZg2gdHEsBFMaARk5c8qRkqemgd9tewF2RRLdTzck9YFWubNXtV31DWSztu8vhFB6rC,374630116,2025-10-20 13:51:39+00,5558,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,t,81507,2025-10-20 15:29:41.719783+00
3082,rZ3F96FeiubHBBGNWa4LpK4V22SF8YjKNjTHdKRsXUv8VtXxsJrxzwHhDeAPGwJAstWuCjF87r87C9fZFZFQ57k,374630116,2025-10-20 13:51:39+00,5651,9999kkxasWfVxfST4ha1arUuTcLFPRagpV3kdR9qpBEX,f,81533,2025-10-20 15:30:01.922608+00
3083,5g7k6sTFDhSvJdq36KKJtmUybF5pZKwYBSWZKatr1AtEkXVoULXmuyH48eTJXEQkWdgaa5Asovx4ZraXdwDZgxrQ,374630116,2025-10-20 13:51:39+00,5649,9999kkxasWfVxfST4ha1arUuTcLFPRagpV3kdR9qpBEX,f,81533,2025-10-20 15:30:02.027573+00
3084,61mkbqrJ8E1ficdYskMLM3UgEGAtbqk8YFd9bE9wQk38yyJVrnRCFYRRvkcmw7RCZHkmxshwfPQGZ5jTDb456Rrc,374630116,2025-10-20 13:51:39+00,5529,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,t,81507,2025-10-20 15:30:22.211216+00
3085,63UN2wEkvphTYErEME5Vmh7ZkaAhipCb222Z2HiB1dSAKsj9uXrGz1LDMcoTMQJLxGGfoi1onQsbRkSPYWRx8nBd,374630116,2025-10-20 13:51:39+00,5945,A9eLa4Rr7Z78ovaiHQacsVsYRygtN32Pq48DhSLdhKoT,f,71145,2025-10-20 15:30:22.3337+00
3049,4TX5x6hqq3mwXKSmkKGxUx6damjRzViWJzNMbuM1bnx5M7jNZ8n6nKfWskg9KvmCQc9Rzw4XyiYWetjUukKEnpjM,374630113,2025-10-20 13:51:38+00,5000,3KvsoNxgn64nsuHKPBHQJsguef3DgEkP2izE49k6CSAZ,t,70970,2025-10-20 15:25:57.49135+00
3050,2epdqxiJkMMuyUqokvHoXY5BFjg4ZctVL2cL3VSeAmKR4UZo5UUNz5Ea5vVmCAUUgryAr7HjeY7ekQwFahawZPVL,374630113,2025-10-20 13:51:38+00,5000,3KvsoNxgn64nsuHKPBHQJsguef3DgEkP2izE49k6CSAZ,t,70970,2025-10-20 15:26:07.656478+00
3051,5QswA6N5e38gauroFNK8c9Fo1pcnr8AuHfUvSQLs2wwoexuJYKbFh8pt6DF5S4mWWqCBXhKRmg1ayYQc751kLwyU,374630113,2025-10-20 13:51:38+00,5000,3KvsoNxgn64nsuHKPBHQJsguef3DgEkP2izE49k6CSAZ,t,70970,2025-10-20 15:26:07.777369+00
3052,77SxNBWSk43oDBmjAw1QznhBXFKuGxksp3vcQbVKNWwQmXnwZCjVhYTVD1BB9UjQ83TJwo14kUyC2egxsPwhMXH,374630113,2025-10-20 13:51:38+00,5000,77777T2qnynHFsA63FyfY766ciBTXizavU1f5HeZXwN,t,75745,2025-10-20 15:26:17.929935+00
3053,4XYdMot8Ku4jdQZiLvBMhQ4eYE9GEZBvg6AWfskPo6fTSemquH9FueGrkcf3Z6hK4bSkh5KhG3X9GxspnFFFat5o,374630113,2025-10-20 13:51:38+00,19729,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,241823,2025-10-20 15:26:18.072942+00
3054,5f2Rp1P7PWqdsHyywKMQiaGLZS6VDWEZQ81zYLXmaW3ubAAPKiQAuYTPpkb2v8CpFCPwp4wDfcvCBvcWQuSCCir,374630113,2025-10-20 13:51:38+00,19717,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,241823,2025-10-20 15:26:28.204282+00
3055,2fUL95EHDB3iSyrgsBvyv3zkvfymhHjQ2Wyfm2UBiGsfwY8RNZx6QsVU4z1bmQZAEnPbZS3qaHdA5e49zUB6vMKK,374630113,2025-10-20 13:51:38+00,19533,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,307303,2025-10-20 15:26:28.288369+00
3056,23zNBC6TwTcEzCwF7MzPADuGqAU93HpW31TQ3SgVXBYywh6THBP89pfp8b91HfpsUxuqbsFzwCVbhSGnnRZ9Wsww,374630113,2025-10-20 13:51:38+00,5759,9999kkxasWfVxfST4ha1arUuTcLFPRagpV3kdR9qpBEX,f,81537,2025-10-20 15:26:38.415098+00
3057,5noDRTDQa9j9VHe2yYbJvXgtbV8PdyYqbsY8dLNriVRXTPrcTUuer4Gvg5MkNJQ1QKgXxirRsWy6z4VvcSVqb9ZK,374630113,2025-10-20 13:51:38+00,5776,9999kkxasWfVxfST4ha1arUuTcLFPRagpV3kdR9qpBEX,f,81537,2025-10-20 15:26:38.507566+00
3058,4hiv8Nzvc2cB19QMWuJryzu9nbfWmpTx1shGG1z7aiYW1UasNatykbyzK2PfkdnZTyMAxjAdF4HjQQmNP4tZcvGJ,374630113,2025-10-20 13:51:38+00,5537,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,t,81511,2025-10-20 15:26:48.640585+00
3059,2qumzMmyTaXJJQQgz96uCcCZad5sGCE8NpeNhN2pDZhgzBMShziMy3rRNv3id4NxzGwBH5D29LWAB6zdw8iYPP1r,374630113,2025-10-20 13:51:38+00,6055,Ek23iWDACc56FsG4nLM936xPUXs9HskjXPKuvHzX99Wg,f,86071,2025-10-20 15:26:48.761052+00
3060,25Vs6U1CSPMoc8HPosbeVuMXGGF9NV4UtytJYKgeAWvY3uh6WUDScxYeYXkKBj9ze78g4AapyaZggQY9iJMYeUnD,374630114,2025-10-20 13:51:38+00,5000,3KvsoNxgn64nsuHKPBHQJsguef3DgEkP2izE49k6CSAZ,t,70970,2025-10-20 15:26:58.888569+00
3061,4zmwqPXTLNSNFmqz527N8pH9XQkPCKzXocK4XJJcdJcTwHgsFN8avhm7ExKqGbGe2pFLgDcX1wCHbYJWNhg1TrYi,374630114,2025-10-20 13:51:38+00,5000,3KvsoNxgn64nsuHKPBHQJsguef3DgEkP2izE49k6CSAZ,t,70970,2025-10-20 15:26:59.003134+00
3062,54b3f35xfH8xqZtnmHvrufxbGPQGCdNwQfRkE6gDoMaUSJVjb2ENAMVJRCgq3BeYztMqiCr1CbopFeymicANYN9w,374630114,2025-10-20 13:51:38+00,19719,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,241821,2025-10-20 15:27:09.210624+00
3063,T26hQgVnNFAH4xpiyPVn9qmrFzs8Fwsm9xjMNmvtPs3f37VUyxvbZEfkQAxPr7YHym7wuDs4CbBK22NwRVnwK8r,374630114,2025-10-20 13:51:38+00,19534,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,307320,2025-10-20 15:27:09.294541+00
3064,4SqF7xSWitJaQQnRdMJZbzBR9PFPAZ9yem2c3iKN7CqqFC2q15TcsoEnQhATboXbX4ET5UrMu7EwzxW8Y5JBnEeG,374630114,2025-10-20 13:51:38+00,19558,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,307320,2025-10-20 15:27:19.420242+00
3065,sce8Gp9Tm1YnEQpBmz2kv7zUaxL1odrYiF9KrZGdKkSHfNLSu8Kje4rp9xVzVzyqzW9bSGZBEFwMWjNtiDJiD3t,374630114,2025-10-20 13:51:38+00,6954,A9eLa4Rr7Z78ovaiHQacsVsYRygtN32Pq48DhSLdhKoT,t,71121,2025-10-20 15:27:19.507976+00
3030,5CUpraS5BVYCKpoPBgKLN75tKEYDjFqNFvDUG8oWDc45GUvBMp6xomKSE9CDYEquk3545az6ABbwwSS5qfwR1tPR,374630111,2025-10-20 13:51:37+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81537,2025-10-20 15:24:05.060803+00
3031,LxqcLTWqiTnC4xfHfJfmHmkDQoA6cy1Am6A7NyYnjpHMnNUAAr4essQcmFdaJarRmargLviVfpFy9MRr8TpnCJq,374630111,2025-10-20 13:51:37+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81537,2025-10-20 15:24:15.202305+00
3032,2sXRcZaLaxG7qGNdDqga7MezpongjuS7rfkMzciS41eKDsmdbkwtnB7YH2Vdo3qDjfwp94NL7mrSfGJHDEGYpASu,374630111,2025-10-20 13:51:37+00,5338,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,t,81511,2025-10-20 15:24:15.288181+00
3033,5yEPTmvUa4uFNCzFvvTgmVL84TnRJXkphZS6wLQnL4HG4AT8QEXNhaagykFLD7dve1gkDEVyonBQM6JoWjBw5zHX,374630111,2025-10-20 13:51:37+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81537,2025-10-20 15:24:25.458537+00
3034,55P2Dp3s6H99mhgyStzRdx4G2qQP2Z7XwAQY7drGLpeYJuqY1zhsAYpXYRCh8AR5cLZL6DuEF7btQtwhRbpAQawX,374630111,2025-10-20 13:51:37+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81537,2025-10-20 15:24:35.618003+00
3035,4v1Q3EttstVzVNLgdE6kSeEyoTYMWX4Bf6zTNvANhvDHtBfPxA9DpmCKpLrGHuXxBD27GXHaAdd4vQ1zukHfm6iF,374630111,2025-10-20 13:51:37+00,6860,A9eLa4Rr7Z78ovaiHQacsVsYRygtN32Pq48DhSLdhKoT,t,71120,2025-10-20 15:24:35.702187+00
3036,3fbk24tC7xsh3p9GhGoDjMeBJSns9VeaoHNh5dDPSRD1dKyo3Jm5msuNmpsGLDLVyd6Cjh6uaAv4Khp4B1qQVjQY,374630111,2025-10-20 13:51:37+00,5000,3KvsoNxgn64nsuHKPBHQJsguef3DgEkP2izE49k6CSAZ,t,70970,2025-10-20 15:24:45.830844+00
3037,ECtNiTXoFzpyQjktayWSk6yQsUge2iove399aT6T5NvxbV2GqZCKcTCuAjcuB7Hm2Caho8372qMmbj7CAMKMrtK,374630111,2025-10-20 13:51:37+00,19732,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,241175,2025-10-20 15:24:55.994579+00
3038,4yKBhFx3ZsixPDf8zVYwmHFMiueFXaouLrsm7U2YsjVz2XbTcAmRjVezMumPZgsEkMG68mSe2rNg85vsUumxBW5H,374630111,2025-10-20 13:51:37+00,5764,A9eLa4Rr7Z78ovaiHQacsVsYRygtN32Pq48DhSLdhKoT,f,71146,2025-10-20 15:24:56.089774+00
3039,4PeoDTUcE52Mz2XagEREsT7Xs4crPbkuuyvDyodt5FRnr84bYjE9os4BsKyL3TXuBH3NfSEB1G3nxW11PNoCobLB,374630111,2025-10-20 13:51:37+00,19561,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,308267,2025-10-20 15:25:06.232488+00
3040,5T7zcoGXBrfhSUVEC1bdQodAKGxDQ4dHW3Kr1hVAfHvYxo1ZVTJH6kDMHGHQFufdTbWTUafPDzNRywMnEuE7d96Z,374630111,2025-10-20 13:51:37+00,5994,Ek23iWDACc56FsG4nLM936xPUXs9HskjXPKuvHzX99Wg,f,86071,2025-10-20 15:25:16.384478+00
3041,2uMYGYBHeyWkDjGx1w5NRbzMd7zJwxDX43XoPmToRrV6VgRbTka7T73P5F5pAHZXVAjxntpkKLYpfH6mcseyihQi,374630111,2025-10-20 13:51:37+00,5657,9999kkxasWfVxfST4ha1arUuTcLFPRagpV3kdR9qpBEX,f,81537,2025-10-20 15:25:16.475857+00
3042,4Pyeg5smFMXDo8vD8q5q8mHKYyuyNjWrW26v1E87FMxc49Gyz3JmsUsHfV5NmWMz7xUb6Gz8tsy7beFbFYKWi6hA,374630112,2025-10-20 13:51:37+00,5000,3KvsoNxgn64nsuHKPBHQJsguef3DgEkP2izE49k6CSAZ,t,70970,2025-10-20 15:25:26.62917+00
3043,2XAJy2eVy788QkcKruEZ4cMXtzeoWAznRvKWM7ZcM7MbzWdTEaH82jNKQNpwz8eGKLJb13aV6vDzPwiPKsWFgBgz,374630112,2025-10-20 13:51:37+00,5000,77777T2qnynHFsA63FyfY766ciBTXizavU1f5HeZXwN,t,75745,2025-10-20 15:25:26.735348+00
3044,66Ypavi452j7DZxN2Vr4EuS2BzkSk3qqYxJC7YTKw1vyspdsWWWkW3ZWWDCJqX2xvg9AcbRkVvgzbLSyhUGGQFnv,374630112,2025-10-20 13:51:37+00,19712,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,241175,2025-10-20 15:25:36.90216+00
3045,2Vp9JE9JxCkh962wfFkaXQgn2xHYLVtVQwEcUq8si7JqbBqGYDbe8pALPAzUZdEUj6nqfqYUpNMWZHKdDD7xTwrK,374630112,2025-10-20 13:51:37+00,19719,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,241175,2025-10-20 15:25:36.985413+00
3046,2TiHxL35VWaomC6431o5BSeQkNoHmV8acUcuJNCNWdGXnn2MUMNfjw8SkBiDQoR6VgYhd2ECVbZoogxLzNvBGvn,374630112,2025-10-20 13:51:37+00,19544,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,307304,2025-10-20 15:25:47.158645+00
3047,4EUZbLL34EpCZzdaW2jqm2DX243DF1kB8aCW8ct9F5RebX3wM2FHAWeTXkyBpsQeGaV5atMEiC1zRVvPECrPt98K,374630112,2025-10-20 13:51:37+00,19548,VUUXnZKyT1Zn2Tcr217sTdXymzyJ2Xs34k28Lnqtto9,f,307304,2025-10-20 15:25:47.257326+00
3048,4LcJYJS1fjMXUD8e2afmyb9iYYKV8Aokzw1xvvS3ewaiJPtevm8bmAobcgb6DiSCrVfeXop98rVznYD4k2jJHKqK,374630112,2025-10-20 13:51:37+00,7056,A9eLa4Rr7Z78ovaiHQacsVsYRygtN32Pq48DhSLdhKoT,t,71121,2025-10-20 15:25:57.37397+00
2965,53VwwN3tNcXKikCdFCCE7txLrWccYT7D26Uup7Vv1YcqMZVpkmimt9hC5zE9PrBQTeFjJySaUL6ay92XJkz7npYV,374630108,2025-10-20 13:51:36+00,5557,A9eLa4Rr7Z78ovaiHQacsVsYRygtN32Pq48DhSLdhKoT,f,71147,2025-10-20 15:15:56.599673+00
2966,3Qcw33s5Fq8imNymXqXCoTYkm5SqR4ZMgj9D7EXE4Kgx5xryiXmgPWGcquhL9FZYKyMgzw5SgMxUz3hUyj85Ha8t,374630108,2025-10-20 13:51:36+00,5592,A9eLa4Rr7Z78ovaiHQacsVsYRygtN32Pq48DhSLdhKoT,f,71146,2025-10-20 15:16:06.73662+00
2967,STZiCzD1yis8JJUAfGf9jt4E5P4ZpLryHT47ahERUZht6mXLRVwoGGxjkKkCPEgvksXXwVPf3stFugyPG4tnGzd,374630108,2025-10-20 13:51:36+00,5480,A9eLa4Rr7Z78ovaiHQacsVsYRygtN32Pq48DhSLdhKoT,f,71146,2025-10-20 15:16:06.82051+00
2968,nGtP5bnjo1zmzkssMf5Vs2YYrFdgW55sF3TpaqtQThfWoBKEvRfS4N8RTSDQKz4ydphDZUYPRLvAhhBadih1CJ9,374630108,2025-10-20 13:51:36+00,5477,A9eLa4Rr7Z78ovaiHQacsVsYRygtN32Pq48DhSLdhKoT,f,71146,2025-10-20 15:16:16.969246+00
2969,4W4xVEsgRyzgmynwQ9Ds5UUTgxHxbcBGBG8WWG5WFJD4AQhcBAp4MDj6Ex4MictQzmFaiBENSWYmAJ9o5Qx8jVcF,374630108,2025-10-20 13:51:36+00,5550,Ek23iWDACc56FsG4nLM936xPUXs9HskjXPKuvHzX99Wg,f,86074,2025-10-20 15:16:17.068929+00
2970,2bNfnD71Fg7Ug2Ls7tWP28XgdPZcbjsd3Cv4YycPhej8QtAJaAtUgaKqn55oXcLa5Z7LbFB9irF2Jczo3eh1MpJy,374630108,2025-10-20 13:51:36+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81540,2025-10-20 15:16:27.182098+00
2971,2soTzXZ1tUQfeBwD7mUAsndgNcXKo6C8x8KC5LBTiqc9kepauBTG7zGAZxGVaEcnVb2sy34yAEgQG8FjhXdnBMSv,374630108,2025-10-20 13:51:36+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81540,2025-10-20 15:16:27.273523+00
2972,4czqvtaN97pCJMJC3qHTZMLk8MCQtmGrXa4AJ3b7hgtw3JXHNPw2rujZa63k51QM5PbdkY6u8zJy8ZCV18Rn6W3e,374630108,2025-10-20 13:51:36+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81540,2025-10-20 15:16:37.400256+00
2973,4y2mnos4oJnQqNmnGrEUBf9egjtzsmRiLmYcQiGwMJSffCBYBRbvkwkcerxFzShq6aQB7qcgurmEN4oeWbTGJ4N5,374630108,2025-10-20 13:51:36+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81540,2025-10-20 15:16:37.481117+00
2974,4T9eJDZmboXf81JYadcupxP4qfTN5WN3VvZtTkebU2vGRJNvk5NqHN2gYrd1eyZ7JaaYhLNbiB77rewi7qQ4ysWV,374630108,2025-10-20 13:51:36+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81540,2025-10-20 15:16:47.599169+00
2975,2u8otNCcjzNhY6TfjVkqcH9JkpYNmVWCarUSSYBoMRqmfdz4359Yv5dxF5mXezAmX2UYmXPhV1vPBmugAfsiLBSs,374630108,2025-10-20 13:51:36+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81540,2025-10-20 15:16:47.683164+00
2976,2AjgunxWAoKCVeoeQnKp78trhyZvfbhiECZ9nA4K2rV8ac8RZkWxKH5RaRyMKeCU2RYr1m9WLUmMUoRoU14JnFeo,374630108,2025-10-20 13:51:36+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81540,2025-10-20 15:16:57.793343+00
2977,66xi7iTnSQxAH9YvvtLWuX2cHEVhxRwNvSwTQSsaoFQrAveSfAsAH53UQhHGDxEc88uGByzw4FeNHUKi5v5BMgcb,374630108,2025-10-20 13:51:36+00,5476,Ek23iWDACc56FsG4nLM936xPUXs9HskjXPKuvHzX99Wg,f,86074,2025-10-20 15:16:57.873271+00
2978,51jRRTqxHs8AjiUk2W1wxFnBjd6uCuGqJ79uKHLkqfQ7Wq8JQ2c1hVxCGW3DRujPWanZdetcntq8Ap2KpEpyzmiA,374630108,2025-10-20 13:51:36+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81540,2025-10-20 15:17:08.000416+00
2979,2eFEAhbPZmMU54D7m9TFQntFGrfCp8a721noKHFD8SZRmPjowQjQYAVBYdmTyjEdFW8pWmjL7iFr4fxuLfrTk9kx,374630108,2025-10-20 13:51:36+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81540,2025-10-20 15:17:08.081743+00
2980,5kdoUZmTDx4kdgAd9LStJAx26ncSXTYq8rPSCEgyj21Yksn5bxmtsHuiZ4xCgM8ZEgdAP7Rq33rrFq6ZJBGVjbaN,374630108,2025-10-20 13:51:36+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81540,2025-10-20 15:17:18.213395+00
2981,qLiQetVCQ8Y4o5N4GwFcxbJ1caPkSmoZsZvWtH7NE6qBYCKv7cbc2deGfJUx556bqTQQicF14PRZJnTBbJMuxDT,374630108,2025-10-20 13:51:36+00,5000,8VS2f3f7CmiEDFDMqxAKgxCNhhZn7HkJLRDCWET2vXKv,f,81540,2025-10-20 15:17:18.306597+00
2982,31RutzqSkmtRaRErdCrtGggyzhaov9Dr8oBtf2ziMrqtcfw1zECxSunbLLLGL7hUqrZ217XcTr5x8wcbMqdpX3Ch,374630108,2025-10-20 13:51:36+00,5475,Ek23iWDACc56FsG4nLM936xPUXs9HskjXPKuvHzX99Wg,f,86074,2025-10-20 15:17:28.425302+00
2983,48rtXjK56S9QyH1xSYRFAcu6sXRZQxhuh8CLddeiuQnB1ds6D98gtZMbxHUifTrJsb7ycAJKy7UyGAwMYERBtunn,374630108,2025-10-20 13:51:36+00,5401,A9eLa4Rr7Z78ovaiHQacsVsYRygtN32Pq48DhSLdhKoT,f,71146,2025-10-20 15:17:28.506365+00
